,Unnamed: 0,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
2504,2504,176400,7,1143,1143.0,588.0,2004,2004,1,0.0,1,3628,34.0,0,191,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2505,2505,197000,8,1247,1247.0,550.0,2005,2005,1,0.0,1,3316,37.0,0,84,4,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2506,2506,151000,7,1200,600.0,480.0,2005,2005,2,0.0,0,3180,30.0,0,166,4,2,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2507,2507,147400,7,1223,600.0,480.0,2005,2005,2,0.0,0,2544,24.0,0,166,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2508,2508,149900,7,1223,600.0,480.0,2005,2005,2,0.0,0,2544,24.0,0,166,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2509,2509,144152,7,1200,600.0,480.0,2005,2005,2,0.0,0,3180,30.0,0,166,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2510,2510,166000,6,1524,756.0,440.0,2000,2000,2,513.0,0,2998,68.0,0,32,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2511,2511,183900,7,1452,691.0,506.0,1999,1999,2,218.0,0,3735,35.0,0,34,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2512,2512,165000,7,1382,673.0,490.0,2000,2000,2,0.0,0,2651,68.0,153,50,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2513,2513,139000,7,1080,530.0,496.0,2003,2003,2,0.0,0,4447,68.0,0,50,4,3,4.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2514,2514,200000,7,1694,569.0,434.0,1997,1998,2,0.0,1,8314,114.0,0,382,4,3,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2515,2515,221000,8,1568,1568.0,564.0,2001,2002,2,0.0,1,7180,60.0,0,266,4,3,4.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2516,2516,270000,8,1494,1494.0,481.0,1995,1996,1,0.0,1,9549,30.0,0,30,5,3,4.0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2517,2517,165000,6,1208,1208.0,546.0,1977,1977,1,0.0,1,11250,68.0,198,42,3,3,4.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2518,2518,214000,8,1235,1235.0,484.0,1980,1980,1,0.0,3,3760,68.0,133,78,3,3,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,2519,188000,8,1036,1036.0,484.0,1980,1980,1,0.0,1,3640,36.0,133,108,4,3,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,2520,190000,8,1226,1226.0,484.0,1980,1980,1,0.0,1,3874,40.0,133,78,4,3,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,2521,170000,8,1226,1226.0,484.0,1978,1978,1,0.0,1,3876,40.0,133,60,4,3,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2522,385000,9,1842,1842.0,894.0,1981,1987,0,0.0,1,50271,68.0,857,72,4,3,5.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2523,2523,146500,5,1193,1153.0,501.0,1972,1972,2,144.0,0,13110,79.0,140,153,3,2,4.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2524,2524,170000,7,1920,570.0,487.0,1968,1992,3,143.0,1,10192,102.0,0,98,4,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2525,2525,262500,7,2156,1568.0,508.0,1968,2003,2,0.0,1,20781,68.0,0,80,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2526,2526,179900,6,1416,708.0,776.0,1968,1968,2,420.0,1,11700,90.0,0,169,3,2,3.0,2.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2527,2527,250000,6,2654,1054.0,619.0,1968,1984,2,220.0,1,11029,68.0,0,65,4,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2528,2528,165150,6,1790,732.0,484.0,1972,1972,1,288.0,1,10400,80.0,148,0,3,2,3.0,2.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2529,2529,164500,7,1334,1334.0,477.0,1967,1967,2,264.0,0,10140,78.0,0,20,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2530,2530,140000,7,1164,1164.0,528.0,1969,1969,1,168.0,0,9600,80.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2531,2531,135500,5,980,980.0,384.0,1967,1967,2,0.0,0,9750,75.0,68,0,3,2,3.0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2532,2532,142000,5,1051,1051.0,504.0,1968,1968,1,0.0,0,9600,80.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2533,2533,155000,5,1770,900.0,530.0,1968,1968,1,300.0,0,8640,72.0,0,60,3,2,4.0,2.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2534,2534,157500,6,976,976.0,504.0,1968,2004,1,203.0,1,9360,78.0,94,0,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2535,2535,138500,5,1052,1052.0,288.0,1968,1968,1,168.0,0,8400,70.0,356,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2536,2536,140000,5,898,833.0,326.0,1968,1968,1,0.0,0,8400,70.0,143,0,3,2,4.0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2537,2537,124400,5,1051,1051.0,264.0,1966,1966,1,0.0,0,9759,68.0,182,88,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2538,2538,158000,5,1141,1141.0,568.0,1967,1967,1,140.0,0,9600,80.0,0,78,3,2,3.0,1.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2539,2539,146000,5,1200,864.0,884.0,1965,1998,1,166.0,0,9230,71.0,0,64,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2540,2540,190000,6,1993,825.0,495.0,1971,1971,2,252.0,1,14803,68.0,0,66,3,2,3.0,2.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2541,2541,136500,5,1050,1050.0,368.0,1961,1961,1,0.0,0,10659,68.0,0,319,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2542,2542,129900,5,864,864.0,624.0,1958,1958,1,0.0,0,9100,70.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2543,2543,145000,5,1712,1626.0,588.0,1959,2005,2,122.0,0,8393,70.0,272,54,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2544,2544,185900,6,1565,1187.0,299.0,1965,2000,2,0.0,2,8800,80.0,200,25,4,2,3.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2545,2545,160000,6,1251,1251.0,461.0,1964,1964,1,425.0,2,8800,80.0,0,116,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2546,2546,167000,6,1488,1008.0,430.0,1964,1964,1,112.0,1,10368,68.0,154,60,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2547,2547,157500,5,1440,720.0,480.0,1964,1964,1,0.0,1,9350,85.0,0,32,3,2,3.0,3.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2548,2548,140000,6,1095,588.0,264.0,1958,1958,1,105.0,0,10382,75.0,0,0,3,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2549,2549,150000,5,1053,1008.0,750.0,1958,1991,1,85.0,0,8973,69.0,0,80,5,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2550,2550,151500,5,1248,1248.0,286.0,1960,1960,1,88.0,0,10800,80.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2551,2551,129800,6,816,816.0,240.0,1934,1950,1,0.0,1,8550,60.0,228,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2552,2552,137000,5,1008,1008.0,275.0,1954,1954,1,0.0,1,11425,68.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2553,2553,137000,5,1043,938.0,273.0,1947,1950,1,0.0,1,9724,68.0,125,48,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2554,2554,121600,4,1230,747.0,305.0,1946,1950,1,0.0,0,4712,51.0,0,57,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2556,79900,4,747,600.0,528.0,1926,1953,1,108.0,0,5825,52.0,0,0,3,2,2.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,2557,127000,5,1252,504.0,576.0,1908,1991,1,0.0,0,7438,92.0,104,0,3,2,2.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,2558,161000,5,1433,1251.0,441.0,1961,1990,1,0.0,1,9600,80.0,144,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2559,2559,146500,5,1624,1444.0,240.0,1952,1952,1,150.0,1,10858,89.0,0,40,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2560,2560,135000,5,1216,1056.0,280.0,1951,1951,1,144.0,0,9600,80.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2561,2561,137900,5,2136,2136.0,528.0,1951,1951,2,44.0,0,10680,89.0,0,30,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2562,2562,133000,6,1578,806.0,240.0,1941,1950,1,0.0,2,9490,79.0,0,0,2,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2563,2563,137000,5,1728,704.0,234.0,1949,1973,1,0.0,1,9462,79.0,245,60,3,2,3.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2564,2564,121000,5,936,936.0,240.0,1954,1975,1,0.0,0,9888,82.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2565,2565,119000,5,1584,1584.0,506.0,1967,1967,2,0.0,0,8917,68.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2566,2566,172000,6,1246,1246.0,441.0,1964,1964,1,0.0,2,12700,68.0,0,69,3,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2567,2567,98600,5,1235,1235.0,480.0,1961,1961,1,203.0,0,8500,85.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2568,2568,226000,7,2157,924.0,487.0,1966,1966,2,309.0,2,14200,88.0,105,66,4,2,3.0,3.0,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2569,2569,118000,5,1128,936.0,286.0,1954,1954,1,0.0,0,9000,75.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2570,2570,235000,8,3112,1360.0,795.0,1918,1990,2,0.0,1,25419,174.0,0,16,4,3,3.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2571,2571,135000,6,1008,1008.0,430.0,1963,1963,1,332.0,0,9723,109.0,0,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2572,2572,132500,5,1190,1106.0,540.0,1962,1962,1,120.0,0,7728,70.0,0,18,3,2,3.0,1.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2573,2573,143000,5,1144,1144.0,796.0,1959,1959,1,128.0,1,8163,70.0,86,0,3,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2574,2574,132000,5,1364,1179.0,331.0,1957,1957,1,0.0,1,8400,70.0,0,60,3,2,2.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2575,2575,145250,6,1383,1383.0,292.0,1960,1960,1,175.0,0,11600,80.0,0,45,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2576,2576,162000,6,1336,1121.0,488.0,1958,1958,1,632.0,1,9610,68.0,80,0,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2577,2577,148000,5,1370,1058.0,300.0,1956,1956,1,272.0,1,10000,125.0,191,0,3,2,3.0,2.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2578,2578,141000,5,1092,1092.0,299.0,1957,1957,1,0.0,1,14850,69.0,268,0,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2579,2579,153000,6,1124,1124.0,353.0,1956,1994,1,0.0,1,10152,72.0,0,211,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2580,2580,134450,5,1236,1070.0,447.0,1957,1996,1,64.0,1,10011,72.0,0,0,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2581,2581,135960,5,943,943.0,600.0,1979,1979,1,0.0,2,7032,68.0,42,0,3,2,4.0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2582,2582,156000,6,1050,1050.0,286.0,1954,2000,1,176.0,0,8092,70.0,0,0,4,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2583,2583,140000,6,1375,1367.0,451.0,1954,1954,1,0.0,1,11310,75.0,0,30,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2584,2584,139500,5,1008,1008.0,280.0,1952,2003,1,0.0,0,12778,66.0,0,154,3,2,3.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2585,2585,155000,6,1575,216.0,400.0,1951,1951,1,522.0,1,10170,75.0,0,0,4,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2586,2586,127000,5,1145,301.0,684.0,1956,1956,1,0.0,0,7700,55.0,0,0,3,2,4.0,1.0,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2587,2587,133500,5,1005,1005.0,319.0,1956,1956,1,0.0,1,11050,65.0,0,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2588,2588,125000,5,1056,1056.0,300.0,1955,1955,1,0.0,0,13600,80.0,0,0,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2589,2589,142000,5,884,884.0,270.0,1951,1991,1,0.0,0,15428,85.0,0,0,3,2,3.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2590,2590,167000,7,2039,929.0,791.0,1941,1963,1,0.0,3,21299,118.0,0,0,3,3,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2591,2591,159000,5,1384,1015.0,896.0,1956,2001,1,0.0,0,13300,70.0,75,0,3,2,3.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2592,2592,180000,5,2640,2171.0,1008.0,1925,1975,2,0.0,1,22136,94.0,631,48,3,2,3.0,2.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2593,2593,127000,6,1312,784.0,649.0,1947,1950,1,0.0,0,7500,50.0,0,28,3,2,3.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2594,2594,112000,6,1310,617.0,398.0,1924,1950,2,0.0,0,7000,50.0,0,0,3,2,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
